"Source","Sample","Trip","Day","Site.code","Pot.number","Location","Site","Date","Day.pull","Latitude","Longitude","Depth.lidar","Pot.type","Comment","Pwo","Pwf","Repeated.samples","Depth.echosounder","Distance.from.shore.perpendicular.kilometer","Distance.from.shore.nearestpoint.kilometer","Days.from.new.moon","Slope","Aspect","Rugosity","Curvature","Curv.plan","Curv.profile","Sd.10m","Sd.15m","Sd.20m","Sd.25m","Sd.50m","Sd.75m","Sd.100m","Sd.200m","Sd.500m","Sd.1000m","Puerulus.count.1k","Puerulus.count.2k","Puerulus.count.3k","Substrate","Wkw","Successful.count","Successful.length","Time","Status","Depth","Observer","CampaignID"
"Dongara.Millers.Masters","4.3.LH5","4","3","LH","5","Little Horseshoe","Little Horseshoe","20180815","1","-29.46055","114.92634",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.LH9","4","3","LH","9","Little Horseshoe","Little Horseshoe","20180815","1","-29.4604","114.92648",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.LH35","4","3","LH","35","Little Horseshoe","Little Horseshoe","20180815","1","-29.46003","114.92649",NA,"13","Crab (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.LH1","4","3","LH","1","Little Horseshoe","Little Horseshoe","20180815","1","-29.45972","114.9267",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.LH45","4","3","LH","45","Little Horseshoe","Little Horseshoe","20180815","1","-29.45934","114.92668",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR41","4","3","SR","41","White Point","South Rig","20180815","1","-29.45807","114.86879",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR20","4","3","SR","20","White Point","South Rig","20180815","1","-29.45591","114.87181",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR11","4","3","SR","11","White Point","South Rig","20180815","1","-29.45528","114.87009",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR21","4","3","SR","21","White Point","South Rig","20180815","1","-29.45415","114.87013",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR31","4","3","SR","31","White Point","South Rig","20180815","1","-29.45295","114.87022",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR49","4","3","SR","49","White Point","South Rig","20180815","1","-29.45248","114.87082",NA,"13",NA,NA,"1 Zebrafish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.SR12","4","3","SR","12","White Point","South Rig","20180815","1","-29.45169","114.87096",NA,"13","Crab (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB26","4","3","JB","26","Irwin Reef","White Point","20180815","1","-29.4268","114.89673",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB3","4","3","JB","3","Irwin Reef","White Point","20180815","1","-29.42676","114.8959",NA,"13","Banded sweep (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB40","4","3","JB","40","Irwin Reef","White Point","20180815","1","-29.42442","114.89539",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB43","4","3","JB","43","Irwin Reef","White Point","20180815","1","-29.42019","114.8864",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB25","4","3","JB","25","Irwin Reef","White Point","20180815","1","-29.42398","114.89535",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB30","4","3","JB","30","Irwin Reef","White Point","20180815","1","-29.42347","114.89525",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB19","4","3","JB","19","Irwin Reef","White Point","20180815","1","-29.42325","114.89528",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB4","4","3","JB","4","Irwin Reef","White Point","20180815","1","-29.4229","114.89505",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB7","4","3","JB","7","Irwin Reef","White Point","20180815","1","-29.423","114.89771",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB38","4","3","JB","38","Irwin Reef","White Point","20180815","1","-29.42269","114.89746",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB50","4","3","JB","50","Irwin Reef","White Point","20180815","1","-29.42067","114.89766",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.JB17","4","3","JB","17","Irwin Reef","White Point","20180815","1","-29.42018","114.89765",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL16","4","3","WL","16","White Point","Whites Lump","20180815","1","-29.38501","114.88646",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL28","4","3","WL","28","White Point","Whites Lump","20180815","1","-29.38431","114.88575",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL32","4","3","WL","32","White Point","Whites Lump","20180815","1","-29.38377","114.88652",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL15","4","3","WL","15","White Point","Whites Lump","20180815","1","-29.38338","114.88733",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","4","3","WL","18","White Point","Whites Lump","20180815","1","-29.38285","114.88721",NA,"13","Crab (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","4","3","WL","27","White Point","Whites Lump","20180815","1","-29.383","114.88797",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","4","3","WL","34","White Point","Whites Lump","20180815","1","-29.38325","114.88841",NA,"13","Crab (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","4","3","IR","10","Irwin Reef","Irwin Reef","20180815","1","-29.34512","114.87309",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","4","3","IR","44","Irwin Reef","Irwin Reef","20180815","1","-29.34487","114.87383",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","4","3","IR","47","Irwin Reef","Irwin Reef","20180815","1","-29.34456","114.87398",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR3","4","3","IR","3","Irwin Reef","Irwin Reef","20180815","1","-29.34399","114.87418",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR6","4","3","IR","6","Irwin Reef","Irwin Reef","20180815","1","-29.34336","114.874",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR36","4","3","IR","36","Irwin Reef","Irwin Reef","20180815","1","-29.34275","114.8739",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR37","4","3","IR","37","Irwin Reef","Irwin Reef","20180815","1","-29.34228","114.8738",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR39","4","3","IR","39","Irwin Reef","Irwin Reef","20180815","1","-29.34194","114.87367",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR8","4","3","IR","8","Irwin Reef","Irwin Reef","20180815","1","-29.34132","114.87303",NA,"13",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR46","4","3","IR","46","Irwin Reef","Irwin Reef","20180815","1","-29.32365","114.87313",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH29","4","4","LH","29","Little Horseshoe","Little Horseshoe","20180816","1","-29.46094","114.9262",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH5","4","4","LH","5","Little Horseshoe","Little Horseshoe","20180816","1","-29.46046","114.9264",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH9","4","4","LH","9","Little Horseshoe","Little Horseshoe","20180816","1","-29.46004","114.92651",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH35","4","4","LH","35","Little Horseshoe","Little Horseshoe","20180816","1","-29.45978","114.9267",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH1","4","4","LH","1","Little Horseshoe","Little Horseshoe","20180816","1","-29.45929","114.92662",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH13","4","4","LH","13","Little Horseshoe","Little Horseshoe","20180816","1","-29.46732","114.92345",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH24","4","4","LH","24","Little Horseshoe","Little Horseshoe","20180816","1","-29.46724","114.92407",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH23","4","4","LH","23","Little Horseshoe","Little Horseshoe","20180816","1","-29.46673","114.92518",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH48","4","4","LH","48","Little Horseshoe","Little Horseshoe","20180816","1","-29.46571","114.92536",NA,"13",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.LH22","4","4","LH","22","Little Horseshoe","Little Horseshoe","20180816","1","-29.46503","114.92443",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR41","4","4","SR","41","White Point","South Rig","20180816","1","-29.458","114.86876",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR20","4","4","SR","20","White Point","South Rig","20180816","1","-29.45602","114.87161",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR11","4","4","SR","11","White Point","South Rig","20180816","1","-29.45525","114.86999",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR21","4","4","SR","21","White Point","South Rig","20180816","1","-29.45405","114.8702",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR31","4","4","SR","31","White Point","South Rig","20180816","1","-29.4525","114.87074",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.SR49","4","4","SR","49","White Point","South Rig","20180816","1","-29.45173","114.87101",NA,"13","Crab (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB26","4","4","JB","26","Irwin Reef","White Point","20180816","1","-29.42668","114.89678",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB33","4","4","JB","33","Irwin Reef","White Point","20180816","1","-29.42679","114.89587",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB40","4","4","JB","40","Irwin Reef","White Point","20180816","1","-29.42444","114.89546",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB43","4","4","JB","43","Irwin Reef","White Point","20180816","1","-29.42411","114.89531",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB25","4","4","JB","25","Irwin Reef","White Point","20180816","1","-29.42372","114.89528",NA,"13","Crab (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB30","4","4","JB","30","Irwin Reef","White Point","20180816","1","-29.42345","114.8952",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB19","4","4","JB","19","Irwin Reef","White Point","20180816","1","-29.42297","114.89519",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB4","4","4","JB","4","Irwin Reef","White Point","20180816","1","-29.42313","114.89797",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.4.JB7","4","4","JB","7","Irwin Reef","White Point","20180816","1","-29.42255","114.89755",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-08_Dongara.Millers.Masters_Trapping"
