"Source","Sample","Tag.number","Recapture","Length","Sex","Colour","Damage.old.a","Damage.old.l","Damage.new.a","Damage.new.l","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Trip","Outlier","Total.damage","Count","Family","Genus","Species","CampaignID"
"Dongara.Canons.Masters","1.SM10F2",NA,NA,58,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F2",NA,NA,53,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C3",NA,NA,77,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,74,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,63,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,84,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,80,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,74,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,76,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,64,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,68,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,70,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C4",NA,NA,63,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,72,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,85,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,82,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,84,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,73,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,68,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,70,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,71,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,74,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,56,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F5",NA,NA,64,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C6",NA,NA,71,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,80,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,75,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,72,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,77,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,73,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,67,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,69,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,71,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,73,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,77,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,72,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,68,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,72,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,75,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,71,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,67,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C7",NA,NA,67,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,74,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,62,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,70,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,75,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,56,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,70,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,73,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,79,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,56,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,67,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,67,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,73,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,68,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,71,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,65,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,71,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,68,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,71,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C9",NA,NA,75,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,73,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,74,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,69,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,84,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,74,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,71,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,74,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,73,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,75,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,77,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,81,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,78,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,76,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C10",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,87,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,67,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,69,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,75,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,68,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,70,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,76,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,70,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,71,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,68,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,67,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,68,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,62,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C11",NA,NA,63,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,88,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,75,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,68,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,69,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,74,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,63,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,56,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,53,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,58,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10F12",NA,NA,69,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,69,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,73,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,83,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM10C13",NA,NA,70,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",0,NA,0,1,"Palinuridae","Panulirus","cygnus","2017-11_Dongara.Canons.Masters_Trapping"
